symbol,effective_from,effective_to,screening_snapshot_date,membership_source,membership_confidence,source_id,source_note,is_exact_index_membership,is_shariah_screened_eligible
SUHJ,2025-06-10,2025-12-02,2025-01-03,carried_forward_screening_snapshot,low,review_2024_h1,Carried forward from 2025-01-03; no trustworthy full screening table was available for this notice date.,False,True
SURC,2025-06-10,2025-12-02,2025-01-03,carried_forward_screening_snapshot,low,review_2024_h1,Carried forward from 2025-01-03; no trustworthy full screening table was available for this notice date.,False,True
SUTM,2025-06-10,2025-12-02,2025-01-03,carried_forward_screening_snapshot,low,review_2024_h1,Carried forward from 2025-01-03; no trustworthy full screening table was available for this notice date.,False,True
SYM,2025-06-10,2025-12-02,2025-01-03,carried_forward_screening_snapshot,low,review_2024_h1,Carried forward from 2025-01-03; no trustworthy full screening table was available for this notice date.,False,True
SYS,2025-06-10,2025-12-02,2025-01-03,carried_forward_screening_snapshot,low,review_2024_h1,Carried forward from 2025-01-03; no trustworthy full screening table was available for this notice date.,False,True
SZTM,2025-06-10,2025-12-02,2025-01-03,carried_forward_screening_snapshot,low,review_2024_h1,Carried forward from 2025-01-03; no trustworthy full screening table was available for this notice date.,False,True
TCORP,2025-06-10,2025-12-02,2025-01-03,carried_forward_screening_snapshot,low,review_2024_h1,Carried forward from 2025-01-03; no trustworthy full screening table was available for this notice date.,False,True
TELE,2025-06-10,2025-12-02,2025-01-03,carried_forward_screening_snapshot,low,review_2024_h1,Carried forward from 2025-01-03; no trustworthy full screening table was available for this notice date.,False,True
TGL,2025-06-10,2025-12-02,2025-01-03,carried_forward_screening_snapshot,low,review_2024_h1,Carried forward from 2025-01-03; no trustworthy full screening table was available for this notice date.,False,True
THCCL,2025-06-10,2025-12-02,2025-01-03,carried_forward_screening_snapshot,low,review_2024_h1,Carried forward from 2025-01-03; no trustworthy full screening table was available for this notice date.,False,True
TOMCL,2025-06-10,2025-12-02,2025-01-03,carried_forward_screening_snapshot,low,review_2024_h1,Carried forward from 2025-01-03; no trustworthy full screening table was available for this notice date.,False,True
TOWL,2025-06-10,2025-12-02,2025-01-03,carried_forward_screening_snapshot,low,review_2024_h1,Carried forward from 2025-01-03; no trustworthy full screening table was available for this notice date.,False,True
TPLP,2025-06-10,2025-12-02,2025-01-03,carried_forward_screening_snapshot,low,review_2024_h1,Carried forward from 2025-01-03; no trustworthy full screening table was available for this notice date.,False,True
TPLRF1,2025-06-10,2025-12-02,2025-01-03,carried_forward_screening_snapshot,low,review_2024_h1,Carried forward from 2025-01-03; no trustworthy full screening table was available for this notice date.,False,True
TPLT,2025-06-10,2025-12-02,2025-01-03,carried_forward_screening_snapshot,low,review_2024_h1,Carried forward from 2025-01-03; no trustworthy full screening table was available for this notice date.,False,True
TREET,2025-06-10,2025-12-02,2025-01-03,carried_forward_screening_snapshot,low,review_2024_h1,Carried forward from 2025-01-03; no trustworthy full screening table was available for this notice date.,False,True
TRSM,2025-06-10,2025-12-02,2025-01-03,carried_forward_screening_snapshot,low,review_2024_h1,Carried forward from 2025-01-03; no trustworthy full screening table was available for this notice date.,False,True
UBDL,2025-06-10,2025-12-02,2025-01-03,carried_forward_screening_snapshot,low,review_2024_h1,Carried forward from 2025-01-03; no trustworthy full screening table was available for this notice date.,False,True
UCAPM,2025-06-10,2025-12-02,2025-01-03,carried_forward_screening_snapshot,low,review_2024_h1,Carried forward from 2025-01-03; no trustworthy full screening table was available for this notice date.,False,True
UDPL,2025-06-10,2025-12-02,2025-01-03,carried_forward_screening_snapshot,low,review_2024_h1,Carried forward from 2025-01-03; no trustworthy full screening table was available for this notice date.,False,True
UNITY,2025-06-10,2025-12-02,2025-01-03,carried_forward_screening_snapshot,low,review_2024_h1,Carried forward from 2025-01-03; no trustworthy full screening table was available for this notice date.,False,True
UPFL,2025-06-10,2025-12-02,2025-01-03,carried_forward_screening_snapshot,low,review_2024_h1,Carried forward from 2025-01-03; no trustworthy full screening table was available for this notice date.,False,True
WAHN,2025-06-10,2025-12-02,2025-01-03,carried_forward_screening_snapshot,low,review_2024_h1,Carried forward from 2025-01-03; no trustworthy full screening table was available for this notice date.,False,True
WAVES,2025-06-10,2025-12-02,2025-01-03,carried_forward_screening_snapshot,low,review_2024_h1,Carried forward from 2025-01-03; no trustworthy full screening table was available for this notice date.,False,True
WAVESAPP,2025-06-10,2025-12-02,2025-01-03,carried_forward_screening_snapshot,low,review_2024_h1,Carried forward from 2025-01-03; no trustworthy full screening table was available for this notice date.,False,True
YOUW,2025-06-10,2025-12-02,2025-01-03,carried_forward_screening_snapshot,low,review_2024_h1,Carried forward from 2025-01-03; no trustworthy full screening table was available for this notice date.,False,True
ZAHID,2025-06-10,2025-12-02,2025-01-03,carried_forward_screening_snapshot,low,review_2024_h1,Carried forward from 2025-01-03; no trustworthy full screening table was available for this notice date.,False,True
ZIL,2025-06-10,2025-12-02,2025-01-03,carried_forward_screening_snapshot,low,review_2024_h1,Carried forward from 2025-01-03; no trustworthy full screening table was available for this notice date.,False,True
ZTL,2025-06-10,2025-12-02,2025-01-03,carried_forward_screening_snapshot,low,review_2024_h1,Carried forward from 2025-01-03; no trustworthy full screening table was available for this notice date.,False,True
AABS,2025-12-02,,2025-12-02,official_full_screening_table,medium,review_2025_h1,Directly parsed compliant rows from official PSX screening table. Exact index membership may differ because defaulter formatting and other exclusions are not consistently machine-readable.,False,True
ABOT,2025-12-02,,2025-12-02,official_full_screening_table,medium,review_2025_h1,Directly parsed compliant rows from official PSX screening table. Exact index membership may differ because defaulter formatting and other exclusions are not consistently machine-readable.,False,True
ACPL,2025-12-02,,2025-12-02,official_full_screening_table,medium,review_2025_h1,Directly parsed compliant rows from official PSX screening table. Exact index membership may differ because defaulter formatting and other exclusions are not consistently machine-readable.,False,True
ADAMS,2025-12-02,,2025-12-02,official_full_screening_table,medium,review_2025_h1,Directly parsed compliant rows from official PSX screening table. Exact index membership may differ because defaulter formatting and other exclusions are not consistently machine-readable.,False,True
AGIL,2025-12-02,,2025-12-02,official_full_screening_table,medium,review_2025_h1,Directly parsed compliant rows from official PSX screening table. Exact index membership may differ because defaulter formatting and other exclusions are not consistently machine-readable.,False,True
AGP,2025-12-02,,2025-12-02,official_full_screening_table,medium,review_2025_h1,Directly parsed compliant rows from official PSX screening table. Exact index membership may differ because defaulter formatting and other exclusions are not consistently machine-readable.,False,True
AGTL,2025-12-02,,2025-12-02,official_full_screening_table,medium,review_2025_h1,Directly parsed compliant rows from official PSX screening table. Exact index membership may differ because defaulter formatting and other exclusions are not consistently machine-readable.,False,True
AHTM,2025-12-02,,2025-12-02,official_full_screening_table,medium,review_2025_h1,Directly parsed compliant rows from official PSX screening table. Exact index membership may differ because defaulter formatting and other exclusions are not consistently machine-readable.,False,True
AIRLINK,2025-12-02,,2025-12-02,official_full_screening_table,medium,review_2025_h1,Directly parsed compliant rows from official PSX screening table. Exact index membership may differ because defaulter formatting and other exclusions are not consistently machine-readable.,False,True
AKDHL,2025-12-02,,2025-12-02,official_full_screening_table,medium,review_2025_h1,Directly parsed compliant rows from official PSX screening table. Exact index membership may differ because defaulter formatting and other exclusions are not consistently machine-readable.,False,True
AKGL,2025-12-02,,2025-12-02,official_full_screening_table,medium,review_2025_h1,Directly parsed compliant rows from official PSX screening table. Exact index membership may differ because defaulter formatting and other exclusions are not consistently machine-readable.,False,True
ALNRS,2025-12-02,,2025-12-02,official_full_screening_table,medium,review_2025_h1,Directly parsed compliant rows from official PSX screening table. Exact index membership may differ because defaulter formatting and other exclusions are not consistently machine-readable.,False,True
ANL,2025-12-02,,2025-12-02,official_full_screening_table,medium,review_2025_h1,Directly parsed compliant rows from official PSX screening table. Exact index membership may differ because defaulter formatting and other exclusions are not consistently machine-readable.,False,True
ANTM,2025-12-02,,2025-12-02,official_full_screening_table,medium,review_2025_h1,Directly parsed compliant rows from official PSX screening table. Exact index membership may differ because defaulter formatting and other exclusions are not consistently machine-readable.,False,True
APL,2025-12-02,,2025-12-02,official_full_screening_table,medium,review_2025_h1,Directly parsed compliant rows from official PSX screening table. Exact index membership may differ because defaulter formatting and other exclusions are not consistently machine-readable.,False,True
ARCTM,2025-12-02,,2025-12-02,official_full_screening_table,medium,review_2025_h1,Directly parsed compliant rows from official PSX screening table. Exact index membership may differ because defaulter formatting and other exclusions are not consistently machine-readable.,False,True
ARPL,2025-12-02,,2025-12-02,official_full_screening_table,medium,review_2025_h1,Directly parsed compliant rows from official PSX screening table. Exact index membership may differ because defaulter formatting and other exclusions are not consistently machine-readable.,False,True
ASC,2025-12-02,,2025-12-02,official_full_screening_table,medium,review_2025_h1,Directly parsed compliant rows from official PSX screening table. Exact index membership may differ because defaulter formatting and other exclusions are not consistently machine-readable.,False,True
ASHT,2025-12-02,,2025-12-02,official_full_screening_table,medium,review_2025_h1,Directly parsed compliant rows from official PSX screening table. Exact index membership may differ because defaulter formatting and other exclusions are not consistently machine-readable.,False,True
ASL,2025-12-02,,2025-12-02,official_full_screening_table,medium,review_2025_h1,Directly parsed compliant rows from official PSX screening table. Exact index membership may differ because defaulter formatting and other exclusions are not consistently machine-readable.,False,True
ASTM,2025-12-02,,2025-12-02,official_full_screening_table,medium,review_2025_h1,Directly parsed compliant rows from official PSX screening table. Exact index membership may differ because defaulter formatting and other exclusions are not consistently machine-readable.,False,True
